userId,movieId,rating,timestamp
1,2947,3.5,4/2/2005 23:46
1,2959,4,9/10/2004 3:08
1,2968,4,4/2/2005 23:50
1,3000,3.5,4/2/2005 23:29
1,3030,3,4/2/2005 23:29
1,3037,3.5,4/2/2005 23:46
1,3081,4,9/10/2004 3:15
1,3153,4,4/2/2005 23:50
1,3265,3.5,4/2/2005 23:28
1,3438,3.5,4/2/2005 23:54
1,3476,3.5,9/10/2004 3:15
1,3479,4,4/2/2005 23:48
1,3489,4,4/2/2005 23:53
1,3499,4,4/2/2005 23:35
1,3889,4,4/2/2005 23:55
1,3932,3,9/10/2004 3:16
1,3996,4,9/10/2004 3:08
1,3997,3.5,4/2/2005 23:56
1,4011,4,4/2/2005 23:43
1,4027,4,4/2/2005 23:44
1,4105,3.5,9/10/2004 3:15
1,4128,4,4/2/2005 23:35
1,4133,3,4/2/2005 23:56
1,4226,3.5,4/2/2005 23:28
1,4306,4,9/10/2004 3:09
1,4446,3.5,4/2/2005 23:52
1,4467,4,4/2/2005 23:50
1,4571,4,4/2/2005 23:51
1,4720,3.5,9/10/2004 3:13
1,4754,4,4/2/2005 23:36
1,4878,3.5,4/2/2005 23:28
1,4896,4,4/2/2005 23:48
1,4911,4,4/2/2005 23:52
1,4915,3,4/2/2005 23:54
1,4941,3.5,4/2/2005 23:53
1,4980,3.5,4/2/2005 23:54
1,4993,5,4/2/2005 23:31
1,5026,4,4/2/2005 23:50
1,5039,4,4/2/2005 23:51
1,5040,3,4/2/2005 23:54
1,5146,3.5,9/10/2004 3:15
1,5171,4,4/2/2005 23:55
1,5540,4,4/2/2005 23:51
1,5679,3.5,9/10/2004 3:15
1,5797,4,4/2/2005 23:51
1,5816,4,4/2/2005 23:48
1,5898,3.5,4/2/2005 23:53
1,5952,5,4/2/2005 23:30
1,5999,3.5,4/2/2005 23:55
1,6093,4,4/2/2005 23:48
1,6242,3.5,9/10/2004 3:13
1,6333,4,4/2/2005 23:45
1,6502,3.5,9/10/2004 3:14
1,6539,4,4/2/2005 23:45
1,6754,4,4/2/2005 23:53
1,6755,3.5,9/10/2004 3:14
1,6774,4,4/2/2005 23:49
1,6807,3.5,4/2/2005 23:31
1,6834,3.5,4/2/2005 23:54
1,6888,3,4/2/2005 23:55
1,7001,3.5,9/10/2004 3:15
1,7045,3.5,4/2/2005 23:50
1,7046,4,4/2/2005 23:52
1,7153,5,4/2/2005 23:30
1,7164,3.5,4/2/2005 23:52
1,7247,3.5,4/2/2005 23:52
1,7387,3.5,9/10/2004 3:16
1,7389,4,4/2/2005 23:54
1,7438,4,4/2/2005 23:33
1,7449,3.5,4/2/2005 23:56
1,7454,4,4/2/2005 23:55
1,7482,3,4/2/2005 23:29
1,7757,4,4/2/2005 23:50
1,8368,4,4/2/2005 23:48
1,8482,3.5,4/2/2005 23:49
1,8507,5,9/10/2004 3:13
1,8636,4.5,4/2/2005 23:44
1,8690,3.5,4/2/2005 23:33
1,8961,4,4/2/2005 23:47
1,31696,4,4/2/2005 23:49
2,3,4,11/21/2000 15:34
2,62,5,11/21/2000 15:29
2,70,5,11/21/2000 15:31
2,110,4,11/21/2000 15:30
2,242,3,11/21/2000 15:32
2,260,5,11/21/2000 15:36
2,266,5,11/21/2000 15:32
2,469,3,11/21/2000 15:29
2,480,5,11/21/2000 15:32
2,541,5,11/21/2000 15:36
2,589,5,11/21/2000 15:30
2,891,2,11/21/2000 15:36
2,908,4,11/21/2000 15:31
2,924,5,11/21/2000 15:36
2,1121,3,11/21/2000 15:29
2,1196,5,11/21/2000 15:36
2,1210,5,11/21/2000 15:29
2,1214,5,11/21/2000 15:36
2,1249,5,11/21/2000 15:31
2,1259,5,11/21/2000 15:30
2,1270,5,11/21/2000 15:36
2,1327,5,11/21/2000 15:34
2,1356,5,11/21/2000 15:29
2,1544,5,11/21/2000 15:35
2,1580,4,11/21/2000 15:32
2,1673,4,11/21/2000 15:32
2,1748,5,11/21/2000 15:36
2,1965,3,11/21/2000 15:32
2,1969,2,11/21/2000 15:36
2,1970,2,11/21/2000 15:36
2,1971,2,11/21/2000 15:35
2,1972,2,11/21/2000 15:36
2,1973,3,11/21/2000 15:35
2,1974,5,11/21/2000 15:29
2,1986,2,11/21/2000 15:36
2,2291,2,11/21/2000 15:32
2,2454,4,11/21/2000 15:35
2,2455,4,11/21/2000 15:32
2,2791,2,11/21/2000 15:30
2,2858,3,11/21/2000 15:30
2,2948,5,11/21/2000 15:30
2,2951,4,11/21/2000 15:29
2,3150,4,11/21/2000 15:32
2,3159,3,11/21/2000 15:29
2,3173,4,11/21/2000 15:34
2,3450,5,11/21/2000 15:34
2,3513,5,11/21/2000 15:30
2,3534,3,11/21/2000 15:34
2,3555,4,11/21/2000 15:32
2,3565,3,11/21/2000 15:32
2,3703,4,11/21/2000 15:36
2,3753,4,11/21/2000 15:31
2,3917,4,11/21/2000 15:32
2,3918,3,11/21/2000 15:35
2,3923,4,11/21/2000 15:35
2,3926,4,11/21/2000 15:34
2,3927,5,11/21/2000 15:32
2,3928,5,11/21/2000 15:32
2,3930,5,11/21/2000 15:35
2,3937,4,11/21/2000 15:35
2,3959,5,11/21/2000 15:30
3,1,4,12/11/1999 13:36
3,24,3,12/14/1999 12:54
3,32,4,12/11/1999 13:14
3,50,5,12/11/1999 13:13
3,160,3,12/14/1999 12:54
3,173,2,12/14/1999 12:54
3,175,5,12/11/1999 13:32
3,196,3,12/14/1999 12:52
3,223,5,12/11/1999 13:20
3,260,5,12/11/1999 13:09
3,316,5,12/14/1999 12:51
3,318,5,12/11/1999 13:09
3,329,5,12/14/1999 12:53
3,337,3,12/11/1999 13:36
3,440,3,12/11/1999 13:21
3,442,3,12/14/1999 12:53
3,457,5,12/11/1999 13:16
3,480,5,12/14/1999 12:50
3,490,5,12/11/1999 13:30
3,512,2,12/14/1999 12:53
3,541,5,12/11/1999 13:14
3,589,4,12/11/1999 7:25
3,593,5,12/11/1999 13:16
3,610,4,12/11/1999 13:41
3,718,3,12/11/1999 13:01
3,780,3,12/14/1999 12:50
3,788,4,12/14/1999 12:49
3,858,5,12/11/1999 13:01
3,904,5,12/11/1999 13:04
3,905,3,12/11/1999 13:04
3,919,4,12/11/1999 13:05
3,924,5,12/11/1999 13:10
3,953,5,12/11/1999 13:11
3,968,3,12/14/1999 12:47
3,1037,3,12/14/1999 12:52
3,1060,5,12/11/1999 13:18
3,1073,5,12/11/1999 13:20
3,1077,4,12/11/1999 13:16
3,1079,4,12/11/1999 13:09
3,1084,5,12/11/1999 13:15
3,1089,5,12/11/1999 13:05
3,1094,4,12/11/1999 13:27
3,1097,5,12/11/1999 13:29
3,1103,4,12/11/1999 13:12
3,1125,4,12/11/1999 13:26
3,1127,3,12/14/1999 12:49
3,1129,5,12/14/1999 12:49
3,1179,3,12/11/1999 13:15
3,1188,2,12/11/1999 7:25
3,1193,4,12/11/1999 13:03
3,1196,5,12/11/1999 13:10
3,1197,5,12/11/1999 13:16
3,1198,5,12/11/1999 13:09
3,1199,4,12/11/1999 13:41
3,1200,4,12/11/1999 13:20
3,1206,5,12/11/1999 13:14
3,1208,5,12/11/1999 13:07
3,1210,5,12/11/1999 13:27
3,1213,5,12/11/1999 13:08
3,1214,5,12/11/1999 13:27
3,1215,4,12/14/1999 12:47
3,1219,4,12/11/1999 13:02
3,1220,5,12/11/1999 13:35
3,1221,5,12/11/1999 13:01
3,1222,5,12/11/1999 13:20
3,1225,3,12/11/1999 13:04
3,1228,3,12/11/1999 13:03
3,1230,5,12/11/1999 13:02
3,1240,5,12/11/1999 13:35
3,1242,5,12/11/1999 13:19
3,1247,5,12/11/1999 13:04
3,1257,5,12/11/1999 13:35
3,1258,5,12/11/1999 13:15
3,1259,5,12/11/1999 13:18
3,1261,5,12/11/1999 13:20
3,1266,5,12/11/1999 13:23
3,1270,5,12/11/1999 13:41
3,1272,4,12/11/1999 13:15
3,1276,5,12/11/1999 13:08
3,1278,5,12/11/1999 13:13
3,1288,2,12/11/1999 13:03
3,1304,5,12/11/1999 13:16
3,1307,4,12/11/1999 13:15
3,1321,5,12/11/1999 13:27
3,1330,3,12/11/1999 13:31
3,1333,4,12/11/1999 13:25
3,1345,4,12/11/1999 13:25
3,1356,5,12/14/1999 12:51
3,1372,3,12/14/1999 12:50
3,1373,4,12/14/1999 12:54
3,1374,5,12/11/1999 13:42
3,1375,5,12/14/1999 12:52
3,1376,4,12/11/1999 13:41
3,1396,3,12/14/1999 12:48
3,1544,4,12/14/1999 12:53
3,1584,4,12/14/1999 12:49
3,1603,4,12/14/1999 12:51
3,1653,4,12/14/1999 12:48
3,1674,4,12/11/1999 13:25
3,1676,5,12/14/1999 12:49
3,1721,4,12/11/1999 7:25
3,1762,4,12/14/1999 12:54
3,1779,3,12/14/1999 12:52
3,1810,3,12/11/1999 13:36
3,1831,5,12/14/1999 12:54
3,1876,4,12/14/1999 12:52
3,1882,4,12/14/1999 12:54
3,1909,5,12/14/1999 12:51
3,1917,4,12/14/1999 12:52
3,1921,4,12/14/1999 12:48
3,2009,5,12/14/1999 12:48
3,2011,3,12/11/1999 7:25
3,2012,3,12/14/1999 12:53
3,2018,4,12/11/1999 13:23
3,2028,4,12/11/1999 13:19
3,2034,4,12/14/1999 12:54
3,2046,5,12/14/1999 12:51
3,2053,3,12/14/1999 12:54
3,2054,4,12/14/1999 12:52
3,2076,5,12/11/1999 13:24
3,2093,5,12/11/1999 13:41
3,2105,4,12/11/1999 13:42
3,2117,5,12/11/1999 13:20
3,2118,5,12/11/1999 7:25
3,2140,4,12/14/1999 12:49
3,2150,5,12/11/1999 13:30
3,2236,4,12/11/1999 13:18
3,2288,5,12/11/1999 13:41
3,2311,4,12/11/1999 13:42
3,2329,4,12/11/1999 13:25
3,2366,4,12/11/1999 13:18
3,2371,4,12/11/1999 13:28
3,2391,5,12/11/1999 13:16
3,2407,4,12/14/1999 12:51
3,2428,4,12/14/1999 12:51
3,2448,5,12/11/1999 7:36
3,2455,4,12/11/1999 13:42
3,2505,4,12/11/1999 7:36
3,2528,4,12/14/1999 12:49
3,2529,5,12/14/1999 12:48
3,2530,4,12/14/1999 12:52
3,2531,3,12/14/1999 12:50
3,2532,4,12/14/1999 12:52
3,2533,3,12/14/1999 12:48
3,2541,1,12/11/1999 7:30
3,2551,4,12/11/1999 13:23
3,2567,3,12/11/1999 7:34
3,2571,5,12/14/1999 12:47
3,2574,3,12/11/1999 7:37
3,2613,4,12/14/1999 12:50
3,2615,4,12/14/1999 12:53
3,2628,5,12/14/1999 12:52
3,2640,4,12/14/1999 12:48
3,2642,3,12/14/1999 12:54
3,2643,1,12/14/1999 12:54
3,2657,3,12/14/1999 12:48
3,2662,3,12/14/1999 12:47
3,2668,4,12/14/1999 12:54
3,2676,1,12/11/1999 7:30
3,2694,4,12/11/1999 7:37
3,2699,3,12/14/1999 12:51
3,2710,5,12/11/1999 7:30
3,2722,4,12/11/1999 7:34
3,2750,4,12/11/1999 13:20
3,2788,5,12/11/1999 13:21
3,2791,5,12/11/1999 13:07
3,2797,4,12/11/1999 13:29
3,2808,4,12/14/1999 12:54
3,2857,3,12/11/1999 7:30
3,2872,5,12/11/1999 13:44
3,2900,3,12/14/1999 12:50
3,2901,3,12/14/1999 12:49
3,2916,4,12/14/1999 12:48
3,2918,5,12/11/1999 13:21
3,2947,4,12/11/1999 13:36
3,2948,4,12/11/1999 13:27
3,2949,4,12/11/1999 13:29
3,2968,5,12/11/1999 13:41
3,2985,5,12/11/1999 13:42
3,2986,2,12/14/1999 12:54
3,3033,5,12/11/1999 13:42
3,3039,5,12/11/1999 13:33
3,3070,4,12/11/1999 13:42
3,3072,4,12/11/1999 13:22
3,3098,4,12/11/1999 13:21
3,3142,4,12/11/1999 13:02
3,5060,5,12/11/1999 13:04
4,6,3,8/24/1996 9:33
4,10,4,8/24/1996 9:28
4,19,3,8/24/1996 9:29
4,32,1,8/24/1996 9:31
4,165,3,8/24/1996 9:27
4,329,3,8/24/1996 9:28
4,350,4,8/24/1996 9:31
4,356,4,8/24/1996 9:28
4,367,3,8/24/1996 9:29
4,368,4,8/24/1996 9:33
4,370,4,8/24/1996 9:34
4,377,4,8/24/1996 9:29
4,380,3,8/24/1996 9:27
4,420,3,8/24/1996 9:30
4,431,4,8/24/1996 9:35
4,440,3,8/24/1996 9:31
4,454,5,8/24/1996 9:29
4,480,4,8/24/1996 9:29
4,489,4,8/24/1996 9:39
4,519,3,8/24/1996 9:38
4,520,4,8/24/1996 9:34
4,531,3,8/24/1996 9:37
4,548,3,8/24/1996 9:40
4,586,4,8/24/1996 9:30
4,589,4,8/24/1996 9:29
4,594,4,8/24/1996 9:34
4,596,4,8/24/1996 9:37
4,733,5,8/24/1996 9:35
5,2,3,12/25/1996 15:26
5,11,5,12/25/1996 15:29
5,17,3,12/25/1996 15:15
5,60,3,12/26/1996 16:26
5,62,5,12/25/1996 15:15
5,104,2,12/25/1996 15:16
5,110,4,12/25/1996 15:26
5,140,2,12/25/1996 15:16
5,141,5,12/25/1996 15:15
5,150,5,12/25/1996 15:25
5,224,2,12/25/1996 15:27
5,235,3,12/25/1996 15:28
5,260,5,12/25/1996 15:26
5,282,4,12/25/1996 15:26
5,316,4,12/26/1996 16:27
5,318,5,12/25/1996 15:26
5,350,4,12/25/1996 15:28
5,364,5,12/25/1996 15:26
5,367,3,12/25/1996 15:27
5,368,5,12/25/1996 15:27
5,370,4,12/25/1996 15:26
5,376,4,12/26/1996 16:24
5,377,5,12/25/1996 15:28
5,380,5,12/25/1996 15:25
5,440,5,12/25/1996 15:26
5,454,5,12/25/1996 15:28
5,457,5,12/25/1996 15:25
5,475,4,12/25/1996 15:27
5,480,4,12/25/1996 15:25
5,491,4,12/25/1996 15:26
5,500,5,12/25/1996 15:26
5,508,5,12/25/1996 15:28
5,515,3,12/25/1996 15:29
5,529,4,12/25/1996 15:27
5,531,5,12/25/1996 15:29
5,587,4,12/25/1996 15:26
5,588,5,12/25/1996 15:28
5,589,5,12/25/1996 15:26
5,590,5,12/25/1996 15:25
5,593,3,12/25/1996 15:25
5,594,5,12/26/1996 16:26
5,595,5,12/25/1996 15:25
5,608,3,12/25/1996 15:16
5,631,3,12/25/1996 15:17
5,648,3,12/25/1996 15:15
5,671,5,12/25/1996 15:17
5,708,3,12/25/1996 15:16
5,720,5,12/25/1996 15:27
5,736,5,12/25/1996 15:15
5,780,5,12/25/1996 15:15
5,788,3,12/25/1996 15:16
5,832,5,12/25/1996 15:17
5,1028,5,12/26/1996 16:27
5,1035,5,12/26/1996 16:26
5,1036,5,12/25/1996 15:26
5,1042,4,12/25/1996 15:19
5,1073,2,12/25/1996 15:16
5,1079,5,12/26/1996 16:25
5,1080,5,12/26/1996 16:27
5,1097,5,12/25/1996 15:28
5,1136,5,12/26/1996 16:28
5,1196,5,12/26/1996 16:27
5,1198,5,12/26/1996 16:27
5,1210,5,12/26/1996 16:27
5,1291,5,12/26/1996 16:28
5,1393,5,12/25/1996 15:20
6,1,5,3/13/1997 17:50
6,3,3,3/13/1997 17:52
6,7,5,3/13/1997 17:52
6,17,5,3/13/1997 17:50
6,52,5,3/13/1997 17:54
6,62,5,3/13/1997 17:50
6,135,3,3/13/1997 17:56
6,140,4,3/13/1997 17:58
6,141,5,3/13/1997 17:50
6,260,4,3/13/1997 17:54
6,494,4,3/13/1997 17:52
6,628,4,3/13/1997 17:56
6,648,5,3/13/1997 17:50
6,653,4,3/13/1997 17:54
6,708,4,3/13/1997 17:54
6,719,3,3/13/1997 17:58
6,733,3,3/13/1997 17:52
6,736,2,3/13/1997 17:50
6,743,3,3/13/1997 17:58
6,762,3,3/13/1997 17:56
6,780,3,3/13/1997 17:50
6,788,4,3/13/1997 17:54
6,802,3,3/13/1997 17:56
6,1073,1,3/13/1997 17:52
7,3,3,1/16/2002 19:14
7,7,3,1/16/2002 19:10
7,11,4,1/16/2002 19:04
7,15,2,1/16/2002 19:18
7,16,3,1/16/2002 18:22
7,17,2,1/16/2002 19:01
7,24,3,1/16/2002 18:53
7,105,2,1/16/2002 19:12
7,122,2,1/16/2002 19:16
7,151,3,1/16/2002 19:06
7,252,2,1/16/2002 19:11
7,260,5,1/16/2002 18:44
7,271,3,1/16/2002 18:36
7,276,2,1/16/2002 19:17
7,316,3,1/16/2002 18:50
7,339,3,1/16/2002 19:08
7,348,4,1/16/2002 18:34
7,351,3,1/16/2002 19:17
7,355,3,1/16/2002 18:21
7,356,4,1/16/2002 19:02
7,357,3,1/16/2002 19:07
7,362,3,1/16/2002 19:12
7,364,4,1/16/2002 18:08
7,377,3,1/16/2002 19:04
7,425,3,1/16/2002 19:14
7,440,4,1/16/2002 19:04
7,480,5,1/16/2002 18:46
7,509,2,1/16/2002 18:43
7,539,4,1/16/2002 19:06
7,553,4,1/16/2002 18:27
7,587,5,1/16/2002 19:10
7,589,5,1/16/2002 18:40
7,590,4,1/16/2002 18:24
7,597,4,1/16/2002 19:05
7,674,2,1/16/2002 18:53
7,708,3,1/16/2002 19:07
7,736,3,1/16/2002 19:09
7,750,5,1/16/2002 18:44
7,780,4,1/16/2002 18:48
7,788,3,1/16/2002 19:15
7,806,1,1/16/2002 18:38
7,852,3,1/16/2002 19:04
7,880,3,1/16/2002 18:54
7,899,4,1/16/2002 19:03
7,908,4,1/16/2002 18:08
7,912,5,1/16/2002 18:09
7,914,3,1/16/2002 19:05
7,920,4,1/16/2002 19:01
7,922,3,1/16/2002 18:59
7,924,3,1/16/2002 18:44
7,928,3,1/16/2002 19:02
7,932,3,1/16/2002 19:03
7,952,3,1/16/2002 18:41
7,1017,4,1/16/2002 18:24
7,1020,3,1/16/2002 18:22
7,1077,5,1/16/2002 18:48
7,1094,3,1/16/2002 19:07
7,1095,1,1/16/2002 18:23
7,1097,4,1/16/2002 18:44
7,1101,3,1/16/2002 19:08
7,1183,3,1/16/2002 19:09
7,1196,5,1/16/2002 18:09
7,1206,2,1/16/2002 18:45
7,1210,5,1/16/2002 18:10
7,1230,3,1/16/2002 18:08
7,1247,4,1/16/2002 19:00
7,1253,4,1/16/2002 18:44
7,1256,5,1/16/2002 18:21
7,1259,3,1/16/2002 18:23
7,1265,4,1/16/2002 19:03
7,1270,4,1/16/2002 18:44
7,1271,4,1/16/2002 18:34
7,1272,4,1/16/2002 18:21
7,1301,3,1/16/2002 18:45
7,1307,3,1/16/2002 19:01
7,1343,3,1/16/2002 18:32
7,1357,4,1/16/2002 19:04
7,1385,4,1/16/2002 18:20
7,1391,2,1/16/2002 18:50
7,1393,3,1/16/2002 19:03
7,1408,3,1/16/2002 19:09
7,1409,2,1/16/2002 19:15
7,1441,3,1/16/2002 19:08
7,1449,4,1/16/2002 18:42
7,1466,3,1/16/2002 18:39
7,1513,2,1/16/2002 19:28
7,1517,3,1/16/2002 18:33
7,1544,4,1/16/2002 18:51
7,1573,3,1/16/2002 18:48
7,1580,3,1/16/2002 18:47
7,1597,3,1/16/2002 19:11
7,1617,3,1/16/2002 18:10
7,1674,4,1/16/2002 19:02
7,1682,2,1/16/2002 18:36
7,1721,5,1/16/2002 19:06
7,1777,4,1/16/2002 19:05
7,1882,3,1/16/2002 18:55
7,1888,3,1/16/2002 19:15
7,1894,3,1/16/2002 19:14
7,1911,4,1/16/2002 19:24
7,1917,4,1/16/2002 18:48
7,1932,3,1/16/2002 18:33
7,1964,3,1/16/2002 18:22
7,2011,4,1/16/2002 18:50
7,2012,4,1/16/2002 18:50
7,2013,3,1/16/2002 19:28
7,2018,4,1/16/2002 18:28
7,2028,5,1/16/2002 18:24
7,2054,3,1/16/2002 18:52
7,2067,3,1/16/2002 19:01
7,2080,4,1/16/2002 18:33
7,2081,3,1/16/2002 18:41
7,2108,3,1/16/2002 19:08
7,2112,3,1/16/2002 18:41
7,2125,3,1/16/2002 19:03
7,2146,3,1/16/2002 19:14
7,2195,2,1/16/2002 18:36
7,2243,3,1/16/2002 18:23
7,2266,2,1/16/2002 19:16
7,2297,3,1/16/2002 18:24
7,2311,3,1/16/2002 18:53
7,2316,3,1/16/2002 19:14
7,2333,3,1/16/2002 19:26
7,2346,3,1/16/2002 18:50
7,2363,3,1/16/2002 18:46
7,2367,3,1/16/2002 18:35
7,2384,3,1/16/2002 18:29
7,2385,2,1/16/2002 19:17
7,2390,4,1/16/2002 19:26
7,2396,3,1/16/2002 19:02
7,2403,4,1/16/2002 18:42
7,2405,4,1/16/2002 19:09
7,2407,4,1/16/2002 18:29
7,2424,3,1/16/2002 19:10
7,2427,3,1/16/2002 18:36
7,2463,4,1/16/2002 18:39
7,2468,2,1/16/2002 18:30
7,2469,3,1/16/2002 18:31
7,2478,2,1/16/2002 18:31
7,2498,2,1/16/2002 18:54
7,2529,4,1/16/2002 18:45
7,2535,3,1/16/2002 18:28
7,2546,3,1/16/2002 19:23
7,2558,3,1/16/2002 19:16
7,2598,3,1/16/2002 19:28
7,2628,4,1/16/2002 18:48
7,2633,3,1/16/2002 19:09
7,2640,4,1/16/2002 18:47
7,2641,4,1/16/2002 18:48
7,2642,3,1/16/2002 18:55
7,2654,4,1/16/2002 18:30
7,2657,2,1/16/2002 18:50
7,2664,4,1/16/2002 18:51
7,2671,4,1/16/2002 19:06
7,2683,3,1/16/2002 19:22
7,2694,3,1/16/2002 19:23
7,2701,3,1/16/2002 18:23
7,2716,4,1/16/2002 19:26
7,2722,3,1/16/2002 18:54
7,2723,3,1/16/2002 19:26
7,2734,2,1/16/2002 19:26
7,2752,4,1/16/2002 18:23
7,2762,5,1/16/2002 19:29
7,2770,2,1/16/2002 19:23
7,2858,3,1/16/2002 19:22
7,2861,3,1/16/2002 18:29
7,2881,4,1/16/2002 19:24
7,2908,4,1/16/2002 19:23
7,2916,3,1/16/2002 18:47
7,2942,5,1/16/2002 18:38
7,2950,3,1/16/2002 18:43
7,2959,4,1/16/2002 19:24
7,2968,2,1/16/2002 18:49
7,2987,4,1/16/2002 18:59
7,2993,4,1/16/2002 18:10
7,3004,2,1/16/2002 19:18
7,3032,2,1/16/2002 18:46
7,3033,2,1/16/2002 18:50
7,3037,4,1/16/2002 18:39
7,3039,3,1/16/2002 18:25
7,3062,3,1/16/2002 18:10
7,3074,3,1/16/2002 18:34
7,3081,2,1/16/2002 18:09
7,3086,4,1/16/2002 18:24
7,3103,2,1/16/2002 18:37
7,3108,3,1/16/2002 19:11
7,3118,3,1/16/2002 18:33
7,3156,3,1/16/2002 18:51
7,3175,2,1/16/2002 18:46
7,3176,2,1/16/2002 19:29
7,3179,5,1/16/2002 19:22
7,3185,3,1/16/2002 19:29
7,3194,4,1/16/2002 18:40
7,3199,2,1/16/2002 19:04
7,3219,2,1/16/2002 19:26
7,3235,3,1/16/2002 18:27
7,3244,3,1/16/2002 19:06
7,3334,3,1/16/2002 18:59
7,3341,4,1/16/2002 18:29
7,3354,3,1/16/2002 18:53
7,3363,4,1/16/2002 18:43
7,3408,4,1/16/2002 19:24
7,3417,5,1/16/2002 18:44
7,3448,4,1/16/2002 18:34
7,3469,4,1/16/2002 18:10
7,3479,5,1/16/2002 19:05
7,3501,3,1/16/2002 19:11
7,3510,4,1/16/2002 19:26
7,3512,4,1/16/2002 19:28
7,3524,4,1/16/2002 19:12
7,3526,3,1/16/2002 18:41
7,3527,3,1/16/2002 18:47
7,3528,2,1/16/2002 19:12
7,3578,5,1/16/2002 19:26
7,3593,2,1/16/2002 18:55
7,3671,4,1/16/2002 18:40
7,3684,3,1/16/2002 19:08
7,3699,4,1/16/2002 18:39
7,3701,3,1/16/2002 18:50
7,3717,2,1/16/2002 19:26
7,3753,4,1/16/2002 19:28
7,3754,2,1/16/2002 19:22
7,3793,4,1/16/2002 18:46
7,3798,2,1/16/2002 19:29
7,3824,2,1/16/2002 19:22
7,3826,4,1/16/2002 18:53
7,3827,3,1/16/2002 18:49
7,3844,3,1/16/2002 18:33
7,3864,3,1/16/2002 18:51
7,3911,4,1/16/2002 18:27
7,3926,3,1/16/2002 18:54
7,3932,4,1/16/2002 18:45
7,3959,4,1/16/2002 18:49
7,3977,4,1/16/2002 19:23
7,3978,3,1/16/2002 19:04
7,3987,4,1/16/2002 19:11
7,3988,4,1/16/2002 18:18
7,3994,3,1/16/2002 18:47
7,4018,3,1/16/2002 19:10
